4crc	4crc_protein_Repair_1	4cr9_ligand_similar_1	-6.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_10	-6.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_100	-6.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_101	-6.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_102	-6.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_103	-6.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_104	-6.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_105	-6.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_106	-6.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_107	-6.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_108	-7.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_109	-7.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_11	-6.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_110	-5.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_111	-6.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_112	-7.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_113	-6.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_114	-7.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_115	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_116	-6.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_117	-1.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_118	-6.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_119	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_12	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_120	-6.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_121	-5.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_122	-7.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_123	-6.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_124	-6.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_125	-7.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_126	-7.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_127	-7.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_128	-6.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_129	-7.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_13	-6.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_130	-7.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_131	-6.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_132	-7.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_133	-7.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_135	-7.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_136	-5.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_138	-6.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_139	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_14	-6.4
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_140	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_141	-5.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_142	-7.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_143	-7.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_145	-6.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_146	-6.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_147	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_148	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_15	-6.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_150	-7.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_151	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_152	-6.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_153	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_154	-6.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_156	-7.4
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_157	-7.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_158	-7.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_159	-6.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_16	-6.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_160	-6.6
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_163	-7.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_165	-7.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_166	-8.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_167	-6.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_169	-5.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_17	-7.4
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_170	-5.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_171	-6.7
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_172	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_173	-6.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_174	-6.5
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_175	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_176	-8.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_177	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_178	-6.8
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_179	-7.9
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_18	-7.3
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_180	-7.0
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_181	-6.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_182	-7.2
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_183	-6.4
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_184	-7.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_185	-6.1
4crc	4crc_protein_Repair_1	4cr9_ligand_similar_186	-7.2
