2weg	2weg_protein_Repair_1	2weg_ligand_similar_1	-6.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_10	-5.9
2weg	2weg_protein_Repair_1	2weg_ligand_similar_11	-7.4
2weg	2weg_protein_Repair_1	2weg_ligand_similar_12	-7.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_13	-6.7
2weg	2weg_protein_Repair_1	2weg_ligand_similar_14	-7.5
2weg	2weg_protein_Repair_1	2weg_ligand_similar_15	-6.0
2weg	2weg_protein_Repair_1	2weg_ligand_similar_16	-6.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_17	-7.6
2weg	2weg_protein_Repair_1	2weg_ligand_similar_18	-8.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_19	-7.6
2weg	2weg_protein_Repair_1	2weg_ligand_similar_2	-6.3
2weg	2weg_protein_Repair_1	2weg_ligand_similar_20	-7.0
2weg	2weg_protein_Repair_1	2weg_ligand_similar_21	-6.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_3	-6.7
2weg	2weg_protein_Repair_1	2weg_ligand_similar_4	-6.1
2weg	2weg_protein_Repair_1	2weg_ligand_similar_5	-6.5
2weg	2weg_protein_Repair_1	2weg_ligand_similar_6	-1.5
2weg	2weg_protein_Repair_1	2weg_ligand_similar_7	-6.9
2weg	2weg_protein_Repair_1	2weg_ligand_similar_8	-6.8
2weg	2weg_protein_Repair_1	2weg_ligand_similar_9	-5.7
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_1	-6.5
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_10	-6.8
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_100	-4.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_101	-7.5
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_102	-5.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_103	-7.0
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_104	-7.3
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_105	-7.3
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_106	-7.7
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_107	-6.8
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_108	-4.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_109	-6.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_11	-6.5
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_110	-6.5
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_111	-4.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_112	-7.0
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_113	-5.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_114	-6.4
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_115	-8.1
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_116	-5.8
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_117	-7.0
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_12	-7.2
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_13	-6.9
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_14	-6.9
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_15	-6.0
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_16	-5.8
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_17	-6.4
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_18	-6.4
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_19	-6.8
2weg	2weg_protein_Repair_1	3dd0_ligand_similar_2	-6.5
