5a7b	5a7b_protein_Repair_1	4agn_ligand_similar_1	-6.0
5a7b	5a7b_protein_Repair_1	4agn_ligand_similar_2	-5.0
5a7b	5a7b_protein_Repair_1	4agn_ligand_similar_4	-4.6
5a7b	5a7b_protein_Repair_1	4agp_ligand_similar_1	-6.0
5a7b	5a7b_protein_Repair_1	4agp_ligand_similar_2	-5.9
5a7b	5a7b_protein_Repair_1	4agq_ligand_similar_1	-6.0
5a7b	5a7b_protein_Repair_1	4agq_ligand_similar_2	-3.8
5a7b	5a7b_protein_Repair_1	4agq_ligand_similar_3	-6.7
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_1	-5.5
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_2	-5.9
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_3	-4.8
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_4	-6.1
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_5	-6.7
5a7b	5a7b_protein_Repair_1	5a7b_ligand_similar_6	-6.0
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_1	-5.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_10	-3.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_100	-6.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_101	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_102	-6.4
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_103	-5.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_11	-5.5
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_12	-5.5
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_13	-6.0
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_15	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_17	-6.4
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_18	-6.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_19	-5.8
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_2	-5.5
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_20	-5.9
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_22	-6.0
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_23	-5.8
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_24	-5.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_25	-6.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_26	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_28	-6.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_29	-6.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_3	-5.9
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_30	-6.7
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_31	-6.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_32	-6.1
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_33	-6.1
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_34	-5.9
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_35	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_36	-5.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_37	-3.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_38	-6.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_39	-5.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_4	-5.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_40	-5.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_41	-6.6
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_42	-6.0
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_43	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_44	-5.3
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_45	-5.9
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_46	-5.8
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_47	-5.4
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_48	-5.9
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_49	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_5	-6.2
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_50	-6.1
5a7b	5a7b_protein_Repair_1	5aba_ligand_similar_51	-5.4
