3u9q	3u9q_protein_Repair_1	2p4y_ligand_similar_1	-6.0
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_1	-8.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_10	-7.1
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_100	-7.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_101	-6.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_102	-6.0
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_103	-5.5
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_104	-6.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_105	-5.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_106	-6.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_107	-6.1
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_108	-7.5
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_109	-7.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_11	-9.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_110	-7.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_111	-8.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_112	-7.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_113	-8.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_114	-6.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_115	-7.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_116	-5.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_117	-8.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_118	-7.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_119	-8.0
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_12	-7.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_120	-7.5
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_121	-6.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_122	-7.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_123	-7.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_124	-7.1
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_125	-8.0
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_126	-9.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_127	-8.5
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_128	-8.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_129	-8.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_13	-8.1
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_130	-8.0
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_131	-6.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_132	-7.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_133	-8.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_134	-6.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_135	-7.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_136	-7.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_137	-5.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_138	-5.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_139	-7.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_14	-8.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_140	-7.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_141	-8.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_142	-6.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_143	-7.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_144	-8.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_145	-7.6
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_146	-6.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_147	-8.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_148	-8.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_149	-8.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_15	-9.5
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_150	-7.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_151	-9.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_152	-7.7
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_153	-7.9
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_154	-7.3
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_16	-8.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_17	-8.4
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_18	-7.1
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_19	-8.2
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_2	-8.8
3u9q	3u9q_protein_Repair_1	2yfe_ligand_similar_20	-7.2
